49,2014-07-13 12:56:33,C58D5606-3016-4FFF-9D74-4546C31B5619,大,1.333333333,0,FALSE,5,0
50,2014-07-13 12:56:36,C58D5606-3016-4FFF-9D74-4546C31B5619,下,1,0,TRUE,3,0
51,2014-07-13 20:09:28,6EA83654-032B-4B7E-8756-B750667A953F,雨,1.5,0.25,FALSE,1,0
52,2014-07-13 20:09:57,6EA83654-032B-4B7E-8756-B750667A953F,土,2.333333333,0,TRUE,1,0
53,2014-07-13 20:10:24,6EA83654-032B-4B7E-8756-B750667A953F,日,1,0,TRUE,1,0
54,2014-07-13 20:10:54,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,2,0
55,2014-07-13 20:11:07,6EA83654-032B-4B7E-8756-B750667A953F,囗,1,0,TRUE,1,0
56,2014-07-13 20:11:37,6EA83654-032B-4B7E-8756-B750667A953F,甲,1.6,0.2,FALSE,1,0
57,2014-07-13 20:12:00,6EA83654-032B-4B7E-8756-B750667A953F,上,1,0,FALSE,1,0
58,2014-07-13 20:12:15,6EA83654-032B-4B7E-8756-B750667A953F,木,1.25,0,FALSE,1,0
59,2014-07-13 20:13:14,6EA83654-032B-4B7E-8756-B750667A953F,大,1.333333333,0.3333333333,TRUE,1,0
60,2014-07-13 20:13:38,6EA83654-032B-4B7E-8756-B750667A953F,天,1.5,0,TRUE,1,0
61,2014-07-13 20:13:55,6EA83654-032B-4B7E-8756-B750667A953F,下,1,0,TRUE,1,0
62,2014-07-13 20:14:11,6EA83654-032B-4B7E-8756-B750667A953F,土,1.333333333,0,TRUE,3,0
63,2014-07-13 20:14:40,6EA83654-032B-4B7E-8756-B750667A953F,大,1.666666667,0.6666666667,TRUE,2,0
64,2014-07-13 20:14:52,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,4,0
65,2014-07-13 20:15:03,6EA83654-032B-4B7E-8756-B750667A953F,大,1,0,TRUE,3,0
66,2014-07-13 20:16:10,6EA83654-032B-4B7E-8756-B750667A953F,雨,1.625,0,FALSE,3,0
67,2014-07-13 20:16:21,6EA83654-032B-4B7E-8756-B750667A953F,大,1.333333333,0,TRUE,4,0
68,2014-07-13 20:16:35,6EA83654-032B-4B7E-8756-B750667A953F,雨,1,0,FALSE,4,0
69,2014-07-13 20:16:40,6EA83654-032B-4B7E-8756-B750667A953F,大,1,0,TRUE,5,0
70,2014-07-13 20:16:59,6EA83654-032B-4B7E-8756-B750667A953F,甲,1.6,0,FALSE,2,0
71,2014-07-13 20:17:21,6EA83654-032B-4B7E-8756-B750667A953F,天,1.5,0.75,TRUE,2,0
72,2014-07-13 20:17:36,6EA83654-032B-4B7E-8756-B750667A953F,甲,1,0,FALSE,3,0
73,2014-07-13 20:17:53,6EA83654-032B-4B7E-8756-B750667A953F,天,1.5,0,TRUE,3,0
74,2014-07-13 20:18:16,6EA83654-032B-4B7E-8756-B750667A953F,雨,1.375,0.125,FALSE,5,0
75,2014-07-13 20:18:29,6EA83654-032B-4B7E-8756-B750667A953F,天,1,0,TRUE,4,0
